datetime,25-EC,26-EC,27-EC,34-EC,35-EC,36-EC,63-EC,64-EC,65-EC,67-EC,8--EC,9--EC,mean_electric
2021-06-02,25375.85,3713.95,11038.7,31483.45,45354.75,23979.15,70957.9,11001.2,44899.35,25356.9,17831.3,13770.050000000001,27063.545833333334
2021-06-03,21886.55,3402.45,5994.45,33578.75,52511.4,23416.3,29058.25,8895.3,114833.4,32083.6,29563.95,19328.25,31212.720833333333
2021-06-04,22217.4,12164.95,9915.65,39063.55,41719.15,31469.85,36050.3,16270.75,121782.25,24114.1,29524.6,14981.15,33272.808333333334
2021-06-05,18137.05,4512.8,11052.5,29449.05,51153.35,26613.45,14045.0,18000.85,109883.15,20944.6,20083.05,15373.2,28270.670833333334
2021-06-06,20565.5,4719.15,11138.55,20340.25,45432.4,15000.8,2602.45,12004.95,100743.35,22396.75,32686.55,20679.55,25692.520833333332
2021-06-07,16609.8,12509.05,9491.85,20092.6,32822.0,20575.45,48288.6,8697.2,92459.6,18687.65,13223.35,15859.15,25776.358333333334
2021-06-08,34505.85,8812.65,9517.15,33317.15,44988.75,33452.75,39073.65,17101.0,86022.1,20766.55,48322.75,15110.45,32582.566666666666
2021-06-09,32656.7,9681.4,6935.95,30075.75,54348.25,32324.166666666668,54812.9,19415.35,85696.0,23019.6,22957.0,21815.55,32811.55138888889
2021-06-10,20226.05,6082.1,11071.25,34917.65,59171.9,33518.5,35727.8,10092.85,71521.95,24756.95,36709.6,16230.4,30002.25
2021-06-11,3253.35,3101.4,0.0,12727.85,5948.2,11648.6,1498.0,8304.55,3869.6,3253.55,0.0,2235.2,4653.358333333334
